9.000000000000002274e+02,5.166666666666667425e+02,3.141592653589793116e+00,4.100000000000000000e+02,1.248133333333333326e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.359999999999999787e+01,0.000000000000000000e+00,4.500000000000000000e+02,1.248133333333333326e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.359999999999999787e+01,0.000000000000000000e+00,4.900000000000000000e+02,1.248133333333333326e+02,0.000000000000000000e+00,0.000000000000000000e+00,-1.359999999999999787e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.000000000000002274e+02,5.166666666666667425e+02,3.141592653589793116e+00,4.100000000000000000e+02,1.241822222222222223e+02,0.000000000000000000e+00,0.000000000000000000e+00,-2.693333333333333712e+01,0.000000000000000000e+00,4.500000000000000000e+02,1.241822222222222223e+02,0.000000000000000000e+00,0.000000000000000000e+00,-2.693333333333333712e+01,0.000000000000000000e+00,4.900000000000000000e+02,1.241822222222222223e+02,0.000000000000000000e+00,0.000000000000000000e+00,-2.693333333333333712e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.000000000000002274e+02,5.166666666666667425e+02,3.141592653589793116e+00,4.100000000000000000e+02,1.231066666666666691e+02,0.000000000000000000e+00,0.000000000000000000e+00,-4.026666666666666572e+01,0.000000000000000000e+00,4.500000000000000000e+02,1.231066666666666691e+02,0.000000000000000000e+00,0.000000000000000000e+00,-4.026666666666666572e+01,0.000000000000000000e+00,4.900000000000000000e+02,1.231066666666666691e+02,0.000000000000000000e+00,0.000000000000000000e+00,-4.026666666666666572e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.000000000000002274e+02,5.166666666666667425e+02,3.141592653589793116e+00,4.100000000000000000e+02,1.215866666666666731e+02,0.000000000000000000e+00,0.000000000000000000e+00,-5.359999999999998721e+01,0.000000000000000000e+00,4.500000000000000000e+02,1.215866666666666731e+02,0.000000000000000000e+00,0.000000000000000000e+00,-5.359999999999998721e+01,0.000000000000000000e+00,4.900000000000000000e+02,1.215866666666666731e+02,0.000000000000000000e+00,0.000000000000000000e+00,-5.359999999999998721e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.000000000000002274e+02,5.166666666666667425e+02,3.141592653589793116e+00,4.100000000000000000e+02,1.196222222222222342e+02,0.000000000000000000e+00,-7.140736329560581908e-04,1.214454599676173530e-04,1.983393618191398139e-05,4.500000000000000000e+02,1.196222222222222342e+02,0.000000000000000000e+00,-7.140736329560581908e-04,1.214454599676173530e-04,1.983393618191398139e-05,4.900000000000000000e+02,1.196222222222222342e+02,0.000000000000000000e+00,-7.140736329560581908e-04,1.214454599676173530e-04,1.983393618191398139e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.000000000000002274e+02,5.166666666666667425e+02,3.141592653589793116e+00,4.099999949621763449e+02,1.196750007372354361e+02,1.185013638466254484e-07,1.612682820504622579e-15,-1.209105661950739552e-16,-1.014844592813533674e-17,4.499999949621763449e+02,1.196750007372354219e+02,1.185013637682524544e-07,1.601872962077514887e-15,-5.124352801869132572e-16,-9.427788080606418682e-18,4.899999949621764017e+02,1.196750007372354219e+02,1.185013630781838443e-07,1.559403226561749811e-15,-1.143010992592262438e-15,-2.544816606924993072e-17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.000000000000002274e+02,5.166666666666667425e+02,3.141592653589793116e+00,4.099999949621763449e+02,1.197177506065335137e+02,9.598609960224054311e-08,2.737507861998593476e-15,-4.215790560024471269e-16,-1.156031551456094344e-17,4.499999949621763449e+02,1.197177506065334995e+02,9.598609962169281357e-08,2.720280895152487933e-15,-8.610224446023512810e-16,-1.041185146291666788e-17,4.899999949621764017e+02,1.197177506065334995e+02,9.598609898928263620e-08,2.535817026773703651e-15,-1.603978363437132226e-15,-3.696677353712607704e-17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.000000000000002274e+02,5.166666666666667425e+02,3.141592653589793116e+00,4.099999949621763449e+02,1.197523779988303403e+02,7.774873659047914684e-08,2.191504560890747991e-15,-2.759120584212703256e-16,-1.231483513314695266e-17,4.499999949621763449e+02,1.197523779988303261e+02,7.774873655118205910e-08,2.174444425170527155e-15,-7.457586454088074038e-16,-1.117749208482363556e-17,4.899999949621764017e+02,1.197523779988303261e+02,7.774873605479186025e-08,2.073344556816333154e-15,-1.420819951149907051e-15,-3.098379458852758272e-17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.000000000000002274e+02,5.166666666666667425e+02,3.141592653589793116e+00,4.099999949621763449e+02,1.197804261851047016e+02,6.297647330612121717e-08,1.795156815471808978e-15,-3.305204809360188217e-16,-8.211714538492391451e-18,4.499999949621763449e+02,1.197804261851046874e+02,6.297647330556294305e-08,1.783346936497922058e-15,-6.432426862625553971e-16,-7.424394561243807194e-18,4.899999949621764017e+02,1.197804261851046874e+02,6.297647285471831458e-08,1.750566766230605022e-15,-1.246682882820545592e-15,-2.843158748584448703e-17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.000000000000002274e+02,5.166666666666667425e+02,3.141592653589793116e+00,4.099999949621763449e+02,1.198031452147832425e+02,5.101094050881369069e-08,1.438849080268586703e-13,-2.443026432495984571e-14,-4.006622179249937655e-15,4.499999949621763449e+02,1.198031452147832283e+02,5.101094048890658340e-08,1.438848999559819049e-13,-2.441954875854704207e-14,-4.006622186414021353e-15,4.899999949621764017e+02,1.198031452147832283e+02,5.101094047668185318e-08,1.453281939234329911e-13,-2.486899575160350651e-14,-4.028301752745317284e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
